CMDLINE C:\Users\DELL\universityproject\formanai\backend\venv\Scripts\python.exe app.py
MEM 3.472656 1733518532.7154
MEM 3.472656 1733518532.8162
MEM 3.472656 1733518532.9168
MEM 3.472656 1733518533.0174
MEM 3.472656 1733518533.1185
MEM 3.472656 1733518533.2195
MEM 3.472656 1733518533.3205
MEM 3.472656 1733518533.4217
MEM 3.472656 1733518533.5223
MEM 3.472656 1733518533.6233
MEM 3.472656 1733518533.7241
MEM 3.472656 1733518533.8247
MEM 3.472656 1733518533.9256
MEM 3.472656 1733518534.0266
MEM 3.472656 1733518534.1278
MEM 3.472656 1733518534.2286
MEM 3.472656 1733518534.3292
MEM 3.472656 1733518534.4297
MEM 3.472656 1733518534.5302
MEM 3.472656 1733518534.6310
MEM 3.472656 1733518534.7315
MEM 3.472656 1733518534.8323
MEM 3.472656 1733518534.9329
MEM 3.472656 1733518535.0337
MEM 3.472656 1733518535.1344
MEM 3.472656 1733518535.2349
MEM 3.472656 1733518535.3356
MEM 3.472656 1733518535.4366
MEM 3.472656 1733518535.5374
MEM 3.472656 1733518535.6383
MEM 3.472656 1733518535.7395
MEM 3.472656 1733518535.8404
MEM 3.472656 1733518535.9407
MEM 3.472656 1733518536.0415
MEM 3.472656 1733518536.1421
MEM 3.472656 1733518536.2431
MEM 3.472656 1733518536.3440
MEM 3.472656 1733518536.4446
MEM 3.472656 1733518536.5455
MEM 3.472656 1733518536.6465
MEM 3.472656 1733518536.7475
MEM 3.472656 1733518536.8481
MEM 3.472656 1733518536.9488
MEM 3.472656 1733518537.0492
MEM 3.472656 1733518537.1499
MEM 3.472656 1733518537.2505
MEM 3.472656 1733518537.3512
MEM 3.472656 1733518537.4518
MEM 3.472656 1733518537.5524
MEM 3.472656 1733518537.6530
MEM 3.472656 1733518537.7539
MEM 3.472656 1733518537.8550
MEM 3.472656 1733518537.9559
MEM 3.472656 1733518538.0564
MEM 3.472656 1733518538.1572
MEM 3.472656 1733518538.2580
MEM 3.472656 1733518538.3593
MEM 3.472656 1733518538.4603
MEM 3.472656 1733518538.5612
MEM 3.472656 1733518538.6620
MEM 3.472656 1733518538.7627
MEM 3.472656 1733518538.8635
MEM 3.472656 1733518538.9644
MEM 3.472656 1733518539.0650
MEM 3.472656 1733518539.1656
MEM 3.472656 1733518539.2661
MEM 3.472656 1733518539.3668
MEM 3.472656 1733518539.4678
MEM 3.472656 1733518539.5687
MEM 3.472656 1733518539.6695
MEM 3.472656 1733518539.7707
MEM 3.472656 1733518539.8716
MEM 3.472656 1733518539.9728
MEM 3.472656 1733518540.0739
MEM 3.472656 1733518540.1746
MEM 3.472656 1733518540.2754
MEM 3.472656 1733518540.3759
MEM 3.472656 1733518540.4767
MEM 3.472656 1733518540.5777
MEM 3.472656 1733518540.6782
MEM 3.472656 1733518540.7788
MEM 3.472656 1733518540.8795
MEM 3.472656 1733518540.9804
MEM 3.472656 1733518541.0810
MEM 3.472656 1733518541.1821
MEM 3.472656 1733518541.2830
MEM 3.472656 1733518541.3840
MEM 3.472656 1733518541.4843
MEM 3.472656 1733518541.5852
MEM 3.472656 1733518541.6859
MEM 3.472656 1733518541.7866
MEM 3.472656 1733518541.8877
MEM 3.472656 1733518541.9883
MEM 3.472656 1733518542.0887
MEM 3.488281 1733518542.1894
MEM 3.488281 1733518542.2898
MEM 3.488281 1733518542.3903
MEM 3.488281 1733518542.4906
MEM 3.488281 1733518542.5912
MEM 3.488281 1733518542.6917
MEM 3.488281 1733518542.7923
MEM 3.488281 1733518542.8929
MEM 3.488281 1733518542.9936
MEM 3.488281 1733518543.0940
MEM 3.488281 1733518543.1945
MEM 3.488281 1733518543.2949
MEM 3.488281 1733518543.3952
MEM 3.488281 1733518543.4956
MEM 3.488281 1733518543.5959
MEM 3.488281 1733518543.6963
MEM 3.488281 1733518543.7966
MEM 3.488281 1733518543.8969
MEM 3.488281 1733518543.9973
MEM 3.488281 1733518544.0980
MEM 3.488281 1733518544.1985
MEM 3.488281 1733518544.2995
MEM 3.488281 1733518544.4002
MEM 3.488281 1733518544.5011
MEM 3.488281 1733518544.6018
MEM 3.488281 1733518544.7023
MEM 3.488281 1733518544.8027
MEM 3.488281 1733518544.9034
MEM 3.488281 1733518545.0040
MEM 3.488281 1733518545.1043
MEM 3.488281 1733518545.2047
MEM 3.488281 1733518545.3054
MEM 3.488281 1733518545.4061
MEM 3.488281 1733518545.5070
MEM 3.488281 1733518545.6077
MEM 3.488281 1733518545.7080
MEM 3.488281 1733518545.8088
MEM 3.488281 1733518545.9092
MEM 3.488281 1733518546.0096
MEM 3.488281 1733518546.1102
MEM 3.488281 1733518546.2105
MEM 3.488281 1733518546.3111
MEM 3.488281 1733518546.4117
MEM 3.488281 1733518546.5124
MEM 3.488281 1733518546.6129
MEM 3.488281 1733518546.7134
MEM 3.488281 1733518546.8138
MEM 3.488281 1733518546.9143
MEM 3.488281 1733518547.0148
MEM 3.488281 1733518547.1156
MEM 3.488281 1733518547.2161
MEM 3.488281 1733518547.3165
MEM 3.488281 1733518547.4170
MEM 3.488281 1733518547.5173
MEM 3.488281 1733518547.6176
MEM 3.488281 1733518547.7182
MEM 3.488281 1733518547.8187
MEM 3.488281 1733518547.9193
MEM 3.488281 1733518548.0201
MEM 3.488281 1733518548.1207
MEM 3.488281 1733518548.2214
MEM 3.488281 1733518548.3221
MEM 3.488281 1733518548.4229
MEM 3.488281 1733518548.5233
MEM 3.488281 1733518548.6241
MEM 3.488281 1733518548.7250
MEM 3.488281 1733518548.8256
MEM 3.488281 1733518548.9257
MEM 3.488281 1733518549.0263
MEM 3.488281 1733518549.1268
MEM 3.488281 1733518549.2274
MEM 3.488281 1733518549.3284
MEM 3.488281 1733518549.4288
MEM 3.488281 1733518549.5295
MEM 3.488281 1733518549.6301
MEM 3.488281 1733518549.7306
MEM 3.488281 1733518549.8313
MEM 3.488281 1733518549.9317
MEM 3.488281 1733518550.0320
MEM 3.488281 1733518550.1328
MEM 3.488281 1733518550.2336
MEM 3.488281 1733518550.3340
MEM 3.488281 1733518550.4343
MEM 3.488281 1733518550.5348
MEM 3.488281 1733518550.6351
MEM 3.488281 1733518550.7355
MEM 3.488281 1733518550.8362
MEM 3.488281 1733518550.9367
MEM 3.488281 1733518551.0372
MEM 3.488281 1733518551.1382
MEM 3.488281 1733518551.2385
MEM 3.488281 1733518551.3388
MEM 3.488281 1733518551.4396
MEM 3.488281 1733518551.5399
MEM 3.488281 1733518551.6402
MEM 3.488281 1733518551.7408
MEM 3.488281 1733518551.8412
MEM 3.488281 1733518551.9470
MEM 3.488281 1733518552.0490
MEM 3.488281 1733518552.1498
MEM 3.488281 1733518552.2505
MEM 3.488281 1733518552.3511
MEM 3.488281 1733518552.4514
MEM 3.488281 1733518552.5521
MEM 3.488281 1733518552.6527
MEM 3.488281 1733518552.7534
MEM 3.488281 1733518552.8544
MEM 3.488281 1733518552.9550
MEM 3.488281 1733518553.0556
MEM 3.488281 1733518553.1563
MEM 3.488281 1733518553.2571
MEM 3.488281 1733518553.3577
MEM 3.488281 1733518553.4582
MEM 3.488281 1733518553.5590
MEM 3.488281 1733518553.6598
MEM 3.488281 1733518553.7602
MEM 3.488281 1733518553.8605
MEM 3.488281 1733518553.9612
MEM 3.488281 1733518554.0618
MEM 3.488281 1733518554.1628
MEM 3.488281 1733518554.2635
MEM 3.488281 1733518554.3646
MEM 3.488281 1733518554.4651
MEM 3.488281 1733518554.5654
MEM 3.488281 1733518554.6658
MEM 3.488281 1733518554.7662
MEM 3.488281 1733518554.8666
MEM 3.488281 1733518554.9674
MEM 3.488281 1733518555.0682
MEM 3.488281 1733518555.1688
MEM 3.488281 1733518555.2693
MEM 3.488281 1733518555.3698
MEM 3.488281 1733518555.4704
MEM 3.488281 1733518555.5710
MEM 3.488281 1733518555.6717
MEM 3.488281 1733518555.7723
MEM 3.488281 1733518555.8729
MEM 3.488281 1733518555.9733
MEM 3.488281 1733518556.0736
MEM 3.488281 1733518556.1742
MEM 3.488281 1733518556.2746
MEM 3.488281 1733518556.3750
MEM 3.488281 1733518556.4761
MEM 3.488281 1733518556.5771
MEM 3.488281 1733518556.6775
MEM 3.488281 1733518556.7780
MEM 3.488281 1733518556.8784
MEM 3.488281 1733518556.9786
MEM 3.488281 1733518557.0793
MEM 3.488281 1733518557.1804
MEM 3.488281 1733518557.2809
MEM 3.488281 1733518557.3815
MEM 3.488281 1733518557.4823
MEM 3.488281 1733518557.5831
MEM 3.488281 1733518557.6835
MEM 3.488281 1733518557.7845
MEM 3.488281 1733518557.8848
MEM 3.488281 1733518557.9854
MEM 3.488281 1733518558.0861
MEM 3.488281 1733518558.1870
MEM 3.488281 1733518558.2876
MEM 3.488281 1733518558.3878
MEM 3.488281 1733518558.4884
MEM 3.488281 1733518558.5891
MEM 3.488281 1733518558.6899
MEM 3.488281 1733518558.7906
MEM 3.488281 1733518558.8910
MEM 3.488281 1733518558.9917
MEM 3.488281 1733518559.0919
MEM 3.488281 1733518559.1925
MEM 3.488281 1733518559.2930
MEM 3.488281 1733518559.3936
MEM 3.488281 1733518559.4939
MEM 3.488281 1733518559.5946
MEM 3.488281 1733518559.6951
MEM 3.488281 1733518559.7957
MEM 3.488281 1733518559.8962
MEM 3.488281 1733518559.9965
MEM 3.488281 1733518560.0972
MEM 3.488281 1733518560.1980
MEM 3.488281 1733518560.2987
MEM 3.488281 1733518560.3998
MEM 3.488281 1733518560.5009
MEM 3.488281 1733518560.6015
MEM 3.488281 1733518560.7024
MEM 3.488281 1733518560.8039
MEM 3.488281 1733518560.9045
MEM 3.488281 1733518561.0050
MEM 3.488281 1733518561.1058
MEM 3.488281 1733518561.2064
MEM 3.488281 1733518561.3069
MEM 3.488281 1733518561.4073
MEM 3.488281 1733518561.5083
MEM 3.488281 1733518561.6090
MEM 3.488281 1733518561.7099
MEM 3.488281 1733518561.8109
MEM 3.488281 1733518561.9114
MEM 3.488281 1733518562.0117
MEM 3.488281 1733518562.1123
MEM 3.488281 1733518562.2127
MEM 3.488281 1733518562.3133
MEM 3.488281 1733518562.4147
MEM 3.488281 1733518562.5156
MEM 3.488281 1733518562.6163
MEM 3.488281 1733518562.7170
MEM 3.488281 1733518562.8177
MEM 3.488281 1733518562.9184
MEM 3.488281 1733518563.0189
MEM 3.488281 1733518563.1196
MEM 3.488281 1733518563.2200
MEM 3.488281 1733518563.3210
MEM 3.488281 1733518563.4214
MEM 3.488281 1733518563.5219
MEM 3.488281 1733518563.6224
MEM 3.488281 1733518563.7229
MEM 3.488281 1733518563.8237
MEM 3.488281 1733518563.9242
MEM 3.488281 1733518564.0246
MEM 3.488281 1733518564.1253
MEM 3.488281 1733518564.2256
MEM 3.488281 1733518564.3262
MEM 3.488281 1733518564.4270
MEM 3.488281 1733518564.5277
MEM 3.488281 1733518564.6280
MEM 3.488281 1733518564.7285
MEM 3.488281 1733518564.8294
MEM 3.488281 1733518564.9298
MEM 3.488281 1733518565.0306
MEM 3.488281 1733518565.1315
MEM 3.488281 1733518565.2322
MEM 3.488281 1733518565.3328
MEM 3.488281 1733518565.4337
MEM 3.488281 1733518565.5345
MEM 3.488281 1733518565.6353
MEM 3.488281 1733518565.7362
MEM 3.488281 1733518565.8368
MEM 3.488281 1733518565.9379
MEM 3.488281 1733518566.0390
MEM 3.488281 1733518566.1401
MEM 3.488281 1733518566.2413
MEM 3.488281 1733518566.3415
MEM 3.488281 1733518566.4421
MEM 3.488281 1733518566.5426
MEM 3.488281 1733518566.6435
MEM 3.488281 1733518566.7439
MEM 3.488281 1733518566.8446
MEM 3.488281 1733518566.9451
MEM 3.488281 1733518567.0460
MEM 3.488281 1733518567.1469
MEM 3.488281 1733518567.2478
MEM 3.488281 1733518567.3483
MEM 3.488281 1733518567.4522
MEM 3.488281 1733518567.5529
MEM 3.488281 1733518567.6533
MEM 3.488281 1733518567.7539
MEM 3.488281 1733518567.8546
MEM 3.488281 1733518567.9555
MEM 3.488281 1733518568.0559
MEM 3.488281 1733518568.1561
MEM 3.488281 1733518568.2572
MEM 3.488281 1733518568.3576
MEM 3.488281 1733518568.4582
MEM 3.488281 1733518568.5585
MEM 3.488281 1733518568.6589
MEM 3.488281 1733518568.7595
MEM 3.488281 1733518568.8600
MEM 3.488281 1733518568.9607
MEM 3.488281 1733518569.0613
MEM 3.488281 1733518569.1624
MEM 3.488281 1733518569.2630
MEM 3.488281 1733518569.3639
MEM 3.488281 1733518569.4642
MEM 3.488281 1733518569.5646
MEM 3.488281 1733518569.6650
MEM 3.488281 1733518569.7654
MEM 3.488281 1733518569.8661
MEM 3.488281 1733518569.9665
MEM 3.488281 1733518570.0669
MEM 3.488281 1733518570.1672
MEM 3.488281 1733518570.2679
MEM 3.488281 1733518570.3683
MEM 3.488281 1733518570.4686
MEM 3.488281 1733518570.5689
MEM 3.488281 1733518570.6697
MEM 3.488281 1733518570.7699
MEM 3.488281 1733518570.8701
MEM 3.488281 1733518570.9702
MEM 3.488281 1733518571.0705
MEM 3.488281 1733518571.1795
MEM 3.488281 1733518571.2883
MEM 3.488281 1733518571.3887
MEM 3.488281 1733518571.4891
MEM 3.488281 1733518571.5898
MEM 3.488281 1733518571.6907
MEM 3.488281 1733518571.7909
MEM 3.488281 1733518571.8912
MEM 3.488281 1733518571.9917
MEM 3.488281 1733518572.0920
MEM 3.488281 1733518572.1925
MEM 3.488281 1733518572.2929
MEM 3.488281 1733518572.3932
MEM 3.488281 1733518572.4934
MEM 3.488281 1733518572.5939
MEM 3.488281 1733518572.6942
MEM 3.488281 1733518572.7946
MEM 3.488281 1733518572.9139
MEM 3.488281 1733518573.0235
MEM 3.488281 1733518573.1261
MEM 3.488281 1733518573.2268
MEM 3.488281 1733518573.3273
MEM 3.488281 1733518573.4277
MEM 3.488281 1733518573.5280
MEM 3.488281 1733518573.6286
MEM 3.488281 1733518573.7290
MEM 3.488281 1733518573.8294
MEM 3.488281 1733518573.9299
MEM 3.488281 1733518574.0304
MEM 3.488281 1733518574.1309
MEM 3.488281 1733518574.2315
MEM 3.488281 1733518574.3321
MEM 3.488281 1733518574.4433
MEM 3.488281 1733518574.5442
MEM 3.488281 1733518574.6447
MEM 3.488281 1733518574.7450
MEM 3.488281 1733518574.8457
MEM 3.488281 1733518574.9460
MEM 3.488281 1733518575.0465
MEM 3.488281 1733518575.1469
MEM 3.488281 1733518575.2730
MEM 3.488281 1733518575.3742
MEM 3.488281 1733518575.4748
MEM 3.488281 1733518575.5755
MEM 3.488281 1733518575.6761
MEM 3.488281 1733518575.7767
MEM 3.488281 1733518575.8774
MEM 3.488281 1733518575.9780
MEM 3.488281 1733518576.0790
MEM 3.488281 1733518576.1797
MEM 3.488281 1733518576.2806
MEM 3.488281 1733518576.3816
MEM 3.488281 1733518576.4823
MEM 3.488281 1733518576.5827
MEM 3.488281 1733518576.6831
MEM 3.488281 1733518576.7836
MEM 3.488281 1733518576.8840
MEM 3.488281 1733518576.9848
MEM 3.488281 1733518577.0853
MEM 3.488281 1733518577.1858
MEM 3.488281 1733518577.2864
MEM 3.488281 1733518577.3872
MEM 3.488281 1733518577.4881
MEM 3.488281 1733518577.5885
MEM 3.488281 1733518577.6888
MEM 3.488281 1733518577.7895
MEM 3.488281 1733518577.8902
MEM 3.488281 1733518577.9906
MEM 3.488281 1733518578.0914
MEM 3.488281 1733518578.1917
MEM 3.488281 1733518578.2921
MEM 3.488281 1733518578.3924
MEM 3.488281 1733518578.4928
MEM 3.488281 1733518578.5934
MEM 3.488281 1733518578.6936
MEM 3.488281 1733518578.7942
MEM 3.488281 1733518578.8945
MEM 3.488281 1733518578.9947
MEM 3.488281 1733518579.0950
MEM 3.488281 1733518579.1954
MEM 3.488281 1733518579.2959
MEM 3.488281 1733518579.3966
MEM 3.488281 1733518579.5034
MEM 3.488281 1733518579.6042
MEM 3.488281 1733518579.7044
MEM 3.488281 1733518579.8051
MEM 3.488281 1733518579.9054
MEM 3.488281 1733518580.0393
MEM 3.488281 1733518580.1479
MEM 3.488281 1733518580.2489
MEM 3.488281 1733518580.3492
MEM 3.488281 1733518580.4498
MEM 3.488281 1733518580.5504
MEM 3.488281 1733518580.6508
MEM 3.488281 1733518580.7514
MEM 3.488281 1733518580.8517
MEM 3.488281 1733518580.9521
MEM 3.488281 1733518581.0524
MEM 3.488281 1733518581.1531
MEM 3.488281 1733518581.2534
MEM 3.488281 1733518581.3538
MEM 3.488281 1733518581.4545
MEM 3.488281 1733518581.5548
MEM 3.488281 1733518581.6554
MEM 3.488281 1733518581.7557
MEM 3.488281 1733518581.8564
MEM 3.488281 1733518581.9900
MEM 3.488281 1733518582.0944
MEM 3.488281 1733518582.1951
MEM 3.488281 1733518582.2958
MEM 3.488281 1733518582.3962
MEM 3.488281 1733518582.4965
MEM 3.488281 1733518582.5969
MEM 3.488281 1733518582.6971
MEM 3.488281 1733518582.7977
MEM 3.488281 1733518582.8982
MEM 3.488281 1733518582.9985
MEM 3.488281 1733518583.0992
MEM 3.488281 1733518583.1998
MEM 3.488281 1733518583.3001
MEM 3.488281 1733518583.4005
MEM 3.488281 1733518583.5010
MEM 3.488281 1733518583.6015
MEM 3.488281 1733518583.7017
MEM 3.488281 1733518583.8021
MEM 3.488281 1733518583.9023
MEM 3.488281 1733518584.0028
MEM 3.488281 1733518584.1143
MEM 3.488281 1733518584.2158
MEM 3.488281 1733518584.3162
MEM 3.488281 1733518584.4166
MEM 3.488281 1733518584.5172
MEM 3.488281 1733518584.6175
MEM 3.488281 1733518584.7181
MEM 3.488281 1733518584.8188
MEM 3.488281 1733518584.9190
MEM 3.488281 1733518585.0193
MEM 3.488281 1733518585.1199
MEM 3.488281 1733518585.2202
MEM 3.488281 1733518585.3209
MEM 3.488281 1733518585.4213
MEM 3.488281 1733518585.5219
MEM 3.488281 1733518585.6225
MEM 3.488281 1733518585.7230
MEM 3.488281 1733518585.8233
MEM 3.488281 1733518585.9240
MEM 3.488281 1733518586.0265
MEM 3.488281 1733518586.1436
MEM 3.488281 1733518586.2442
MEM 3.488281 1733518586.3470
MEM 3.488281 1733518586.4473
MEM 3.488281 1733518586.5479
MEM 3.488281 1733518586.6483
MEM 3.488281 1733518586.7489
MEM 3.488281 1733518586.8496
MEM 3.488281 1733518586.9500
MEM 3.488281 1733518587.0502
MEM 3.488281 1733518587.1508
MEM 3.488281 1733518587.2515
MEM 3.488281 1733518587.3520
MEM 3.488281 1733518587.4522
MEM 3.488281 1733518587.5528
MEM 3.488281 1733518587.6535
MEM 3.488281 1733518587.7540
MEM 3.488281 1733518587.8545
MEM 3.488281 1733518587.9551
MEM 3.488281 1733518588.0554
MEM 3.488281 1733518588.1560
MEM 3.488281 1733518588.2588
MEM 3.488281 1733518588.3737
MEM 3.488281 1733518588.4742
MEM 3.488281 1733518588.5746
MEM 3.488281 1733518588.6750
MEM 3.488281 1733518588.7755
MEM 3.488281 1733518588.8760
MEM 3.488281 1733518588.9763
MEM 3.488281 1733518589.0766
MEM 3.488281 1733518589.1769
MEM 3.488281 1733518589.2772
MEM 3.488281 1733518589.3775
MEM 3.488281 1733518589.4781
MEM 3.488281 1733518589.5864
MEM 3.488281 1733518589.6873
MEM 3.488281 1733518589.7875
MEM 3.488281 1733518589.8881
MEM 3.488281 1733518589.9908
MEM 3.488281 1733518590.0931
MEM 3.488281 1733518590.1942
MEM 3.488281 1733518590.2951
MEM 3.488281 1733518590.3958
MEM 3.488281 1733518590.4960
MEM 3.488281 1733518590.5964
MEM 3.488281 1733518590.6968
MEM 3.488281 1733518590.7969
MEM 3.488281 1733518590.8974
MEM 3.488281 1733518590.9976
MEM 3.488281 1733518591.0977
MEM 3.488281 1733518591.1984
MEM 3.488281 1733518591.2986
MEM 3.488281 1733518591.4102
MEM 3.488281 1733518591.5110
MEM 3.488281 1733518591.6165
MEM 3.488281 1733518591.7172
MEM 3.488281 1733518591.8174
MEM 3.488281 1733518591.9179
MEM 3.488281 1733518592.0184
MEM 3.488281 1733518592.1188
MEM 3.488281 1733518592.2278
MEM 3.488281 1733518592.3401
MEM 3.488281 1733518592.4426
MEM 3.488281 1733518592.5436
MEM 3.488281 1733518592.6441
MEM 3.488281 1733518592.7442
MEM 3.488281 1733518592.8448
MEM 3.488281 1733518592.9453
MEM 3.488281 1733518593.0458
MEM 3.488281 1733518593.1462
MEM 3.488281 1733518593.2468
MEM 3.488281 1733518593.3473
MEM 3.488281 1733518593.4475
MEM 3.488281 1733518593.5479
MEM 3.488281 1733518593.6481
MEM 3.488281 1733518593.7487
MEM 3.488281 1733518593.8491
MEM 3.488281 1733518593.9497
MEM 3.488281 1733518594.0500
MEM 3.488281 1733518594.1504
MEM 3.488281 1733518594.2507
MEM 3.488281 1733518594.3511
MEM 3.488281 1733518594.4719
MEM 3.488281 1733518594.5762
MEM 3.488281 1733518594.6787
MEM 3.488281 1733518594.7795
MEM 3.488281 1733518594.8797
MEM 3.488281 1733518594.9802
MEM 3.488281 1733518595.0807
MEM 3.488281 1733518595.1860
MEM 3.488281 1733518595.2872
MEM 3.488281 1733518595.3933
MEM 3.488281 1733518595.4939
MEM 3.488281 1733518595.5950
MEM 3.488281 1733518595.6957
MEM 3.488281 1733518595.7961
MEM 3.488281 1733518595.8964
MEM 3.488281 1733518595.9966
MEM 3.488281 1733518596.0971
MEM 3.488281 1733518596.1976
MEM 3.488281 1733518596.2980
MEM 3.488281 1733518596.3986
MEM 3.488281 1733518596.5013
MEM 3.488281 1733518596.6291
MEM 3.488281 1733518596.7295
MEM 3.488281 1733518596.8302
MEM 3.488281 1733518596.9306
MEM 3.488281 1733518597.0322
MEM 3.488281 1733518597.1332
MEM 3.488281 1733518597.2339
MEM 3.488281 1733518597.3344
MEM 3.488281 1733518597.4348
MEM 3.488281 1733518597.5353
MEM 3.488281 1733518597.6359
MEM 3.488281 1733518597.7365
MEM 3.488281 1733518597.8371
MEM 3.488281 1733518597.9376
MEM 3.488281 1733518598.0386
MEM 3.488281 1733518598.1389
MEM 3.488281 1733518598.2393
MEM 3.488281 1733518598.3400
MEM 3.488281 1733518598.4607
MEM 3.488281 1733518598.5717
MEM 3.488281 1733518598.6794
MEM 3.488281 1733518598.7805
MEM 3.488281 1733518598.8811
MEM 3.488281 1733518598.9942
MEM 3.488281 1733518599.0954
MEM 3.488281 1733518599.1957
MEM 3.488281 1733518599.2959
MEM 3.488281 1733518599.3963
MEM 3.488281 1733518599.4969
MEM 3.488281 1733518599.5975
MEM 3.488281 1733518599.6977
MEM 3.488281 1733518599.7981
MEM 3.488281 1733518599.8984
MEM 3.488281 1733518599.9988
MEM 3.488281 1733518600.0992
MEM 3.488281 1733518600.2086
MEM 3.488281 1733518600.3096
MEM 3.488281 1733518600.4100
MEM 3.488281 1733518600.5104
MEM 3.488281 1733518600.6351
MEM 3.488281 1733518600.7439
MEM 3.488281 1733518600.8449
MEM 3.488281 1733518600.9455
MEM 3.488281 1733518601.0458
MEM 3.488281 1733518601.1462
MEM 3.488281 1733518601.2465
MEM 3.488281 1733518601.3468
MEM 3.488281 1733518601.4472
MEM 3.488281 1733518601.5476
MEM 3.488281 1733518601.6481
MEM 3.488281 1733518601.7483
MEM 3.488281 1733518601.8484
MEM 3.488281 1733518601.9487
MEM 3.488281 1733518602.0491
MEM 3.488281 1733518602.1494
MEM 3.488281 1733518602.2498
MEM 3.488281 1733518602.3507
MEM 3.488281 1733518602.4516
MEM 3.488281 1733518602.5520
MEM 3.488281 1733518602.6694
MEM 3.488281 1733518602.7707
MEM 3.488281 1733518602.8784
MEM 3.488281 1733518602.9795
MEM 3.488281 1733518603.0798
MEM 3.488281 1733518603.1805
MEM 3.488281 1733518603.2812
MEM 3.488281 1733518603.3814
MEM 3.488281 1733518603.4820
MEM 3.488281 1733518603.5824
MEM 3.488281 1733518603.6830
MEM 3.488281 1733518603.7833
MEM 3.488281 1733518603.8839
MEM 3.488281 1733518603.9840
MEM 3.488281 1733518604.0847
MEM 3.488281 1733518604.1849
MEM 3.488281 1733518604.2854
MEM 3.488281 1733518604.3861
MEM 3.488281 1733518604.4869
MEM 3.488281 1733518604.5874
MEM 3.488281 1733518604.6876
MEM 3.488281 1733518604.8036
MEM 3.488281 1733518604.9349
MEM 3.488281 1733518605.0357
MEM 3.488281 1733518605.1364
MEM 3.488281 1733518605.2367
MEM 3.488281 1733518605.3373
MEM 3.488281 1733518605.4380
MEM 3.488281 1733518605.5385
MEM 3.488281 1733518605.6484
MEM 3.488281 1733518605.7488
MEM 3.488281 1733518605.8493
MEM 3.488281 1733518605.9539
MEM 3.488281 1733518606.0542
MEM 3.488281 1733518606.1547
MEM 3.488281 1733518606.2550
MEM 3.488281 1733518606.3553
MEM 3.488281 1733518606.4560
MEM 3.488281 1733518606.5565
MEM 3.488281 1733518606.6571
MEM 3.488281 1733518606.7574
